Data,Abertura,Maxima,Minima,VWAP D,Fechamento
5/10/2022 11:00,5464.11,5495.99,5463.58,5473.52,5489.72
5/10/2022 11:15,5489.72,5513.77,5489.72,5476.69,5511.67
5/10/2022 11:30,5512.2,5513.24,5490.76,5478.7,5495.47
5/10/2022 11:45,5495.47,5507.49,5490.24,5479.88,5504.36
5/10/2022 12:00,5504.36,5505.92,5494.95,5480.6,5503.31
5/10/2022 12:15,5503.31,5505.4,5491.81,5481.12,5494.95
5/10/2022 12:30,5494.95,5497.04,5475.61,5481.28,5481.88
5/10/2022 12:45,5481.88,5495.99,5479.79,5481.54,5489.72
5/10/2022 13:00,5489.72,5491.29,5473.51,5481.57,5476.13
5/10/2022 13:15,5476.65,5480.31,5466.2,5481.29,5476.65
5/10/2022 13:30,5477.17,5484.49,5475.61,5481.28,5481.88
5/10/2022 13:45,5482.4,5489.2,5469.33,5481.2,5476.65
5/10/2022 14:00,5476.65,5484.49,5471.42,5481.14,5483.45
5/10/2022 14:15,5483.45,5484.49,5457.83,5480.68,5458.36
5/10/2022 14:30,5458.36,5469.86,5453.13,5480.1,5467.76
5/10/2022 14:45,5467.24,5475.08,5462.01,5479.84,5471.95
5/10/2022 15:00,5471.95,5473.51,5465.15,5479.67,5466.72
5/10/2022 15:15,5466.2,5470.9,5461.49,5479.43,5462.54
5/10/2022 15:30,5462.54,5466.2,5427.51,5477.84,5445.29
5/10/2022 15:45,5445.29,5446.86,5434.31,5476.63,5436.92
5/10/2022 16:00,5436.4,5442.15,5432.74,5475.96,5437.45
5/10/2022 16:15,5437.45,5441.63,5433.79,5475.56,5441.11
5/10/2022 16:30,5441.11,5441.63,5437.45,5475.34,5438.49
5/10/2022 16:45,5438.49,5457.31,5438.49,5474.79,5455.74
5/10/2022 17:00,5456.26,5456.26,5446.33,5474.46,5452.08
5/10/2022 17:15,5452.08,5462.01,5448.95,5474.24,5461.49
5/10/2022 17:30,5461.49,5471.95,5457.83,5474.14,5471.95
5/10/2022 17:45,5471.42,5472.47,5461.49,5474.07,5461.49
6/10/2022 9:00,5463.06,5476.13,5454.7,5466.32,5455.74
6/10/2022 9:15,5455.74,5457.31,5438.49,5456.85,5451.56
6/10/2022 9:30,5452.61,5452.61,5438.49,5453.96,5450.51
6/10/2022 9:45,5450.51,5464.11,5439.01,5453.42,5449.99
6/10/2022 10:00,5449.99,5473.51,5441.11,5455.8,5466.72
6/10/2022 10:15,5466.2,5480.83,5462.01,5458.36,5474.56
6/10/2022 10:30,5474.56,5476.65,5444.76,5458.44,5453.13
6/10/2022 10:45,5453.65,5475.08,5453.13,5459.25,5465.15
6/10/2022 11:00,5465.67,5484.49,5465.15,5461.09,5472.99
6/10/2022 11:15,5472.99,5475.08,5449.47,5461.16,5463.06
6/10/2022 11:30,5462.54,5472.47,5455.74,5461.34,5457.83
6/10/2022 11:45,5457.83,5462.54,5442.67,5460.55,5449.99
6/10/2022 12:00,5449.99,5468.81,5449.47,5460.46,5466.72
6/10/2022 12:15,5466.2,5468.81,5454.17,5460.52,5457.31
6/10/2022 12:30,5457.83,5470.38,5457.31,5460.65,5466.72
6/10/2022 12:45,5466.2,5472.47,5460.45,5460.8,5469.86
6/10/2022 13:00,5470.38,5480.31,5468.29,5461.27,5469.86
6/10/2022 13:15,5469.86,5471.95,5462.01,5461.42,5464.63
6/10/2022 13:30,5464.11,5469.86,5456.26,5461.45,5457.83
6/10/2022 13:45,5457.83,5465.15,5456.26,5461.42,5457.31
6/10/2022 14:00,5457.31,5466.72,5456.26,5461.44,5460.97
6/10/2022 14:15,5460.97,5468.29,5456.26,5461.45,5464.11
6/10/2022 14:30,5464.11,5476.65,5463.58,5461.68,5470.38
6/10/2022 14:45,5470.9,5475.61,5459.92,5461.85,5460.97
6/10/2022 15:00,5460.45,5467.24,5453.65,5461.8,5459.92
6/10/2022 15:15,5459.92,5466.72,5457.83,5461.82,5460.45
6/10/2022 15:30,5460.97,5468.81,5456.26,5461.84,5467.24
6/10/2022 15:45,5467.24,5472.47,5464.63,5461.96,5468.81
6/10/2022 16:00,5468.29,5472.99,5464.63,5462.07,5469.86
6/10/2022 16:15,5469.86,5472.47,5464.63,5462.15,5465.15
6/10/2022 16:30,5464.63,5472.99,5463.06,5462.23,5469.86
6/10/2022 16:45,5469.33,5474.56,5468.29,5462.34,5473.51
6/10/2022 17:00,5473.51,5479.79,5470.38,5462.48,5476.65
6/10/2022 17:15,5476.65,5486.06,5475.08,5462.66,5481.88
6/10/2022 17:30,5481.88,5485.54,5481.88,5462.8,5485.01
6/10/2022 17:45,5485.54,5497.56,5483.97,5463.04,5487.63
7/10/2022 9:00,5472.47,5490.24,5472.47,5481.13,5476.65
7/10/2022 9:15,5476.65,5482.92,5467.76,5477.54,5475.08
7/10/2022 9:30,5475.61,5509.58,5472.47,5484.65,5498.08
7/10/2022 9:45,5498.61,5516.9,5491.29,5490.58,5491.81
7/10/2022 10:00,5491.29,5509.58,5482.4,5491.83,5484.49
7/10/2022 10:15,5484.49,5490.24,5477.7,5490.93,5484.49
7/10/2022 10:30,5484.49,5493.9,5474.56,5489.95,5482.92
7/10/2022 10:45,5482.92,5497.04,5471.95,5489.2,5478.22
7/10/2022 11:00,5477.7,5491.29,5476.13,5488.82,5480.83
7/10/2022 11:15,5480.83,5481.88,5455.74,5486.78,5465.67
7/10/2022 11:30,5465.67,5484.49,5463.06,5486.07,5476.13
7/10/2022 11:45,5476.13,5478.22,5465.15,5485.36,5476.13
7/10/2022 12:00,5475.61,5488.15,5474.04,5485.23,5486.58
7/10/2022 12:15,5486.58,5492.86,5475.61,5485.23,5476.13
7/10/2022 12:30,5476.65,5483.97,5471.42,5484.99,5471.95
7/10/2022 12:45,5471.95,5485.01,5471.95,5484.87,5478.22
7/10/2022 13:00,5478.74,5487.63,5476.65,5484.81,5486.06
7/10/2022 13:15,5486.06,5490.24,5482.4,5484.84,5485.54
7/10/2022 13:30,5485.54,5488.15,5458.88,5484.4,5460.97
7/10/2022 13:45,5460.97,5468.81,5459.92,5484,5467.24
7/10/2022 14:00,5467.76,5475.08,5466.2,5483.78,5471.95
7/10/2022 14:15,5471.42,5473.51,5464.11,5483.48,5471.95
7/10/2022 14:30,5471.95,5474.56,5464.63,5483.26,5466.72
7/10/2022 14:45,5466.72,5470.9,5459.92,5482.78,5468.81
7/10/2022 15:00,5468.29,5470.9,5462.54,5482.47,5464.63
7/10/2022 15:15,5464.63,5470.38,5462.01,5482.22,5467.24
7/10/2022 15:30,5467.24,5477.7,5463.58,5482.01,5476.65
7/10/2022 15:45,5476.65,5481.88,5470.9,5481.89,5472.99
7/10/2022 16:00,5472.99,5481.88,5470.9,5481.83,5480.31
7/10/2022 16:15,5480.31,5488.67,5477.7,5481.86,5486.58
7/10/2022 16:30,5487.11,5488.67,5478.22,5481.89,5481.88
7/10/2022 16:45,5481.88,5483.97,5474.56,5481.87,5476.65
7/10/2022 17:00,5476.65,5477.7,5467.76,5481.79,5468.29
7/10/2022 17:15,5468.81,5474.04,5465.67,5481.66,5470.38
7/10/2022 17:30,5470.38,5472.47,5468.81,5481.6,5471.42
7/10/2022 17:45,5471.95,5471.95,5462.01,5481.5,5464.11
10/10/2022 9:00,5452.08,5468.29,5442.67,5454.3,5452.08
10/10/2022 9:15,5451.56,5459.92,5445.81,5453.36,5450.51
10/10/2022 9:30,5451.04,5458.36,5438.49,5451.96,5439.54
10/10/2022 9:45,5439.54,5440.06,5423.33,5446.32,5434.31
10/10/2022 10:00,5433.79,5460.97,5432.74,5446.46,5456.79
10/10/2022 10:15,5456.79,5457.83,5446.86,5447.07,5454.7
10/10/2022 10:30,5454.7,5456.79,5431.17,5446.07,5434.83
10/10/2022 10:45,5434.83,5452.61,5431.17,5445.68,5451.04
10/10/2022 11:00,5451.56,5455.74,5445.81,5446.11,5451.04
10/10/2022 11:15,5450.51,5451.56,5442.15,5446.14,5442.67
10/10/2022 11:30,5443.2,5461.49,5435.36,5446.29,5460.45
10/10/2022 11:45,5460.45,5475.61,5459.4,5448.17,5469.86
10/10/2022 12:00,5469.86,5479.79,5468.29,5449.77,5471.42
10/10/2022 12:15,5471.95,5475.08,5463.58,5450.36,5465.67
10/10/2022 12:30,5466.2,5470.38,5457.83,5450.83,5458.88
10/10/2022 12:45,5458.36,5462.01,5453.13,5450.99,5456.79
10/10/2022 13:00,5456.79,5463.58,5455.74,5451.16,5460.97
10/10/2022 13:15,5460.97,5467.24,5460.97,5451.43,5465.15
10/10/2022 13:30,5465.15,5473.51,5463.58,5451.92,5464.63
10/10/2022 13:45,5464.63,5470.38,5462.01,5452.18,5467.76
10/10/2022 14:00,5467.76,5470.9,5461.49,5452.51,5467.76
10/10/2022 14:15,5467.24,5476.13,5465.67,5452.97,5472.99
10/10/2022 14:30,5472.99,5473.51,5455.22,5453.29,5457.83
10/10/2022 14:45,5458.36,5458.88,5448.95,5453.27,5451.56
10/10/2022 15:00,5451.56,5453.65,5444.76,5453.12,5450.51
10/10/2022 15:15,5450.51,5454.7,5445.29,5453.04,5448.42
10/10/2022 15:30,5447.9,5450.51,5445.29,5452.96,5447.9
10/10/2022 15:45,5447.9,5455.74,5443.2,5452.88,5443.72
10/10/2022 16:00,5443.72,5445.81,5439.54,5452.69,5442.15
10/10/2022 16:15,5442.15,5443.2,5438.49,5452.53,5443.2
10/10/2022 16:30,5443.2,5447.38,5442.15,5452.45,5446.86
10/10/2022 16:45,5446.86,5453.13,5444.76,5452.41,5452.08
10/10/2022 17:00,5452.08,5454.7,5445.81,5452.38,5449.47
10/10/2022 17:15,5449.99,5454.17,5446.86,5452.36,5450.51
10/10/2022 17:30,5451.04,5455.22,5448.42,5452.36,5454.17
10/10/2022 17:45,5454.7,5456.26,5446.33,5452.37,5446.33
11/10/2022 9:00,5441.63,5453.13,5438.49,5446.9,5449.47
11/10/2022 9:15,5448.95,5465.15,5446.86,5452.44,5457.31
11/10/2022 9:30,5457.31,5472.47,5450.51,5455.63,5471.95
11/10/2022 9:45,5471.95,5475.61,5462.54,5458.56,5465.67
11/10/2022 10:00,5465.15,5469.33,5456.26,5459.28,5463.58
11/10/2022 10:15,5463.58,5472.47,5460.97,5460.18,5467.24
11/10/2022 10:30,5467.24,5470.38,5453.65,5460.61,5454.7
11/10/2022 10:45,5454.7,5472.99,5452.08,5461.14,5469.86
11/10/2022 11:00,5469.86,5489.72,5468.81,5463.97,5482.4
11/10/2022 11:15,5482.4,5485.01,5474.04,5465.17,5478.22
11/10/2022 11:30,5478.22,5480.83,5469.86,5465.83,5472.99
11/10/2022 11:45,5472.47,5481.88,5469.86,5466.47,5477.17
11/10/2022 12:00,5477.17,5480.31,5462.54,5466.68,5470.9
11/10/2022 12:15,5470.9,5486.58,5469.33,5467.44,5482.4
11/10/2022 12:30,5482.92,5483.45,5471.95,5467.82,5471.95
11/10/2022 12:45,5471.95,5477.7,5469.86,5467.96,5471.42
11/10/2022 13:00,5470.9,5479.26,5468.81,5468.12,5471.95
11/10/2022 13:15,5471.42,5476.65,5470.9,5468.22,5472.99
11/10/2022 13:30,5473.51,5474.04,5455.22,5468.03,5456.26
11/10/2022 13:45,5456.26,5465.67,5454.17,5467.78,5464.11
11/10/2022 14:00,5464.63,5470.38,5462.01,5467.74,5468.29
11/10/2022 14:15,5468.81,5476.13,5466.72,5467.85,5474.04
11/10/2022 14:30,5474.04,5476.65,5463.06,5467.88,5465.67
11/10/2022 14:45,5466.2,5473.51,5463.58,5467.9,5472.47
11/10/2022 15:00,5472.47,5478.22,5470.9,5468.04,5475.08
11/10/2022 15:15,5475.61,5483.45,5475.08,5468.28,5481.36
11/10/2022 15:30,5481.36,5491.29,5477.17,5468.59,5490.24
11/10/2022 15:45,5490.76,5546.17,5488.15,5475.02,5536.24
11/10/2022 16:00,5536.77,5543.56,5532.58,5477.37,5536.24
11/10/2022 16:15,5536.24,5539.38,5528.92,5478.68,5531.02
11/10/2022 16:30,5531.02,5534.15,5528.4,5479.51,5531.02
11/10/2022 16:45,5531.02,5537.29,5528.92,5480.39,5535.2
11/10/2022 17:00,5534.67,5552.97,5533.11,5481.77,5551.4
11/10/2022 17:15,5550.88,5561.33,5544.08,5483.37,5554.02
11/10/2022 17:30,5553.49,5564.99,5548.27,5484.42,5561.86
11/10/2022 17:45,5561.33,5569.7,5556.11,5485.27,5557.67
13/10/2022 09:00,5520.04,5528.92,5514.81,5521.7,5521.08
13/10/2022 09:15,5520.56,5532.06,5494.95,5522.01,5494.95
13/10/2022 09:30,5574.4,5634.52,5574.4,5568.73,5626.68
13/10/2022 09:45,5626.15,5648.63,5607.86,5588.37,5609.42
13/10/2022 10:00,5609.42,5621.97,5594.27,5592.13,5603.67
13/10/2022 10:15,5603.67,5625.63,5600.54,5594.8,5605.24
13/10/2022 10:30,5605.24,5612.04,5590.08,5595.58,5593.74
13/10/2022 10:45,5593.74,5597.92,5557.15,5592.88,5565.52
13/10/2022 11:00,5566.04,5575.45,5558.72,5590.85,5572.83
13/10/2022 11:15,5572.31,5595.83,5570.22,5590.3,5593.22
13/10/2022 11:30,5592.7,5596.36,5562.38,5589.39,5564.47
13/10/2022 11:45,5564.47,5566.04,5541.47,5586.61,5560.29
13/10/2022 12:00,5560.29,5568.13,5535.72,5584.43,5535.72
13/10/2022 12:15,5535.2,5550.36,5529.97,5581.72,5538.33
13/10/2022 12:30,5538.33,5542.52,5517.95,5579.17,5535.2
13/10/2022 12:45,5534.67,5544.61,5525.79,5577.44,5540.95
13/10/2022 13:00,5540.95,5544.08,5518.47,5575.74,5532.06
13/10/2022 13:15,5532.58,5545.13,5530.49,5574.99,5540.95
13/10/2022 13:30,5540.95,5544.08,5529.45,5574.46,5530.49
13/10/2022 13:45,5530.49,5535.72,5513.24,5573.03,5520.04
13/10/2022 14:00,5520.04,5520.56,5497.04,5571.03,5499.65
13/10/2022 14:15,5500.17,5502.79,5492.86,5569.42,5498.61
13/10/2022 14:30,5498.08,5500.17,5489.2,5568.07,5498.61
13/10/2022 14:45,5498.08,5502.79,5490.24,5566.77,5492.33
13/10/2022 15:00,5492.33,5501.74,5492.33,5565.83,5495.99
13/10/2022 15:15,5495.99,5502.27,5489.72,5564.52,5500.7
13/10/2022 15:30,5500.17,5510.63,5499.65,5563.53,5509.58
13/10/2022 15:45,5509.58,5520.56,5508.54,5562.73,5517.95
13/10/2022 16:00,5518.47,5532.58,5517.95,5562.16,5532.06
13/10/2022 16:15,5532.06,5543.56,5531.54,5561.78,5541.47
13/10/2022 16:30,5541.99,5545.13,5537.29,5561.53,5538.33
13/10/2022 16:45,5538.86,5538.86,5525.79,5561.02,5533.11
13/10/2022 17:00,5533.63,5537.29,5528.4,5560.83,5532.58
13/10/2022 17:15,5533.11,5540.95,5531.54,5560.64,5533.63
13/10/2022 17:30,5533.63,5534.15,5526.31,5560.43,5526.83
13/10/2022 17:45,5527.36,5538.86,5520.04,5560.21,5521.08
14/10/2022 09:00,5537.81,5549.31,5525.27,5537.24,5525.79
14/10/2022 09:15,5525.79,5556.11,5525.27,5539.68,5552.45
14/10/2022 09:30,5552.45,5555.06,5519.52,5536.48,5529.45
14/10/2022 09:45,5528.92,5532.58,5510.11,5532.17,5519.52
14/10/2022 10:00,5519.52,5524.22,5498.61,5527.24,5521.61
14/10/2022 10:15,5521.61,5543.56,5520.04,5527.97,5537.81
14/10/2022 10:30,5538.33,5551.4,5533.11,5529.97,5548.79
14/10/2022 10:45,5549.31,5558.72,5545.65,5532.29,5550.36
14/10/2022 11:00,5550.36,5573.88,5545.65,5535.04,5552.45
14/10/2022 11:15,5552.45,5561.86,5546.7,5536.34,5548.27
14/10/2022 11:30,5548.79,5572.83,5544.08,5538.14,5570.22
14/10/2022 11:45,5570.74,5571.79,5547.74,5539.3,5549.83
14/10/2022 12:00,5549.83,5567.08,5546.17,5540.03,5564.99
14/10/2022 12:15,5565.52,5572.31,5560.29,5541.02,5565.52
14/10/2022 12:30,5565.52,5568.13,5555.58,5541.56,5563.42
14/10/2022 12:45,5563.42,5568.65,5557.67,5541.97,5559.77
14/10/2022 13:00,5559.77,5571.79,5551.92,5542.6,5570.74
14/10/2022 13:15,5571.27,5577.54,5568.13,5543.49,5568.13
14/10/2022 13:30,5568.13,5573.88,5563.95,5543.92,5569.17
14/10/2022 13:45,5569.17,5572.83,5563.95,5544.38,5570.22
14/10/2022 14:00,5570.22,5581.72,5566.04,5545.02,5580.67
14/10/2022 14:15,5581.2,5583.81,5573.36,5545.65,5573.88
14/10/2022 14:30,5573.88,5580.67,5569.17,5546.21,5578.06
14/10/2022 14:45,5578.06,5581.72,5574.4,5546.71,5579.63
14/10/2022 15:00,5579.11,5585.9,5579.11,5547.32,5581.2
14/10/2022 15:15,5580.67,5592.7,5579.63,5548.12,5590.61
14/10/2022 15:30,5590.61,5592.7,5582.77,5548.75,5588.52
14/10/2022 15:45,5588.52,5594.27,5586.95,5549.35,5587.99
14/10/2022 16:00,5587.47,5593.22,5585.9,5549.85,5592.17
14/10/2022 16:15,5592.17,5596.36,5587.99,5550.64,5587.99
14/10/2022 16:30,5588.52,5589.56,5583.29,5551.02,5584.33
14/10/2022 16:45,5584.33,5587.47,5578.58,5551.47,5584.33
14/10/2022 17:00,5584.86,5589.56,5582.77,5551.72,5585.9
14/10/2022 17:15,5586.42,5586.95,5583.81,5551.83,5585.38
14/10/2022 17:30,5585.9,5591.65,5581.2,5552.02,5590.61
14/10/2022 17:45,5590.08,5593.22,5583.29,5552.26,5583.29
17/10/2022 09:00,5530.49,5549.31,5526.83,5540.2,5545.13
17/10/2022 09:15,5545.13,5558.2,5543.56,5544.86,5556.11
17/10/2022 09:30,5556.11,5558.72,5540.95,5546.3,5541.47
17/10/2022 09:45,5541.99,5549.83,5532.06,5544.34,5538.86
17/10/2022 10:00,5539.38,5540.95,5523.7,5541.52,5525.27
17/10/2022 10:15,5524.74,5535.2,5517.42,5538.11,5530.49
17/10/2022 10:30,5531.02,5532.06,5509.06,5534.85,5523.17
17/10/2022 10:45,5522.65,5541.47,5522.65,5534.48,5536.77
17/10/2022 11:00,5536.77,5544.08,5529.97,5534.85,5533.63
17/10/2022 11:15,5534.15,5543.04,5530.49,5535.05,5535.72
17/10/2022 11:30,5535.72,5538.86,5522.65,5534.55,5526.83
17/10/2022 11:45,5526.31,5547.74,5526.31,5534.81,5527.36
17/10/2022 12:00,5527.88,5528.4,5513.24,5533.71,5514.29
17/10/2022 12:15,5514.29,5520.56,5513.24,5533.27,5516.38
17/10/2022 12:30,5516.38,5523.17,5511.67,5532.82,5513.24
17/10/2022 12:45,5513.77,5518.99,5509.58,5532.27,5517.42
17/10/2022 13:00,5517.42,5522.13,5516.38,5532.03,5518.47
17/10/2022 13:15,5518.47,5522.13,5517.42,5531.85,5520.04
17/10/2022 13:30,5520.04,5528.4,5518.99,5531.66,5527.88
17/10/2022 13:45,5527.88,5532.06,5525.27,5531.57,5530.49
17/10/2022 14:00,5531.02,5537.81,5530.49,5531.64,5535.2
17/10/2022 14:15,5534.67,5541.99,5534.67,5531.8,5539.9
17/10/2022 14:30,5539.38,5543.56,5533.11,5531.94,5536.24
17/10/2022 14:45,5535.72,5547.74,5535.2,5532.19,5547.22
17/10/2022 15:00,5547.74,5555.58,5545.65,5532.72,5554.02
17/10/2022 15:15,5554.54,5555.06,5546.7,5533.06,5548.27
17/10/2022 15:30,5547.74,5550.88,5544.61,5533.24,5545.13
17/10/2022 15:45,5545.13,5549.31,5542.52,5533.47,5545.65
17/10/2022 16:00,5545.65,5556.63,5545.13,5533.95,5551.92
17/10/2022 16:15,5552.45,5554.54,5549.83,5534.18,5551.4
17/10/2022 16:30,5551.4,5554.54,5548.79,5534.37,5549.83
17/10/2022 16:45,5549.31,5561.33,5548.79,5534.77,5558.72
17/10/2022 17:00,5558.2,5560.81,5550.36,5535,5550.88
17/10/2022 17:15,5551.4,5551.4,5537.29,5535.13,5543.04
17/10/2022 17:30,5542.52,5543.04,5537.29,5535.16,5540.95
17/10/2022 17:45,5541.47,5543.04,5530.49,5535.18,5540.42
18/10/2022 09:00,5526.83,5535.72,5517.95,5527.56,5520.04
18/10/2022 09:15,5520.56,5524.74,5510.63,5522.57,5514.29
18/10/2022 09:30,5514.29,5515.86,5503.31,5517.5,5513.77
18/10/2022 09:45,5514.29,5523.7,5508.02,5516.99,5517.42
18/10/2022 10:00,5517.42,5528.92,5510.63,5517.28,5527.36
18/10/2022 10:15,5526.83,5534.15,5514.29,5518.46,5515.86
18/10/2022 10:30,5515.33,5516.9,5492.86,5515.86,5505.4
18/10/2022 10:45,5505.4,5519.52,5503.83,5515.45,5513.77
18/10/2022 11:00,5514.29,5521.61,5510.11,5515.5,5520.04
18/10/2022 11:15,5520.04,5545.13,5518.99,5517.75,5536.77
18/10/2022 11:30,5536.77,5540.42,5527.36,5519.09,5533.63
18/10/2022 11:45,5533.11,5534.67,5516.9,5519.5,5518.47
18/10/2022 12:00,5518.47,5540.95,5515.33,5519.88,5537.29
18/10/2022 12:15,5537.81,5553.49,5535.72,5521.36,5540.95
18/10/2022 12:30,5540.95,5546.7,5539.38,5521.9,5539.38
18/10/2022 12:45,5539.38,5549.31,5537.29,5522.49,5545.65
18/10/2022 13:00,5545.65,5553.49,5534.15,5523.29,5536.24
18/10/2022 13:15,5536.77,5547.74,5535.2,5523.67,5545.13
18/10/2022 13:30,5545.13,5547.74,5528.92,5524.01,5531.54
18/10/2022 13:45,5531.54,5537.29,5525.27,5524.2,5530.49
18/10/2022 14:00,5530.49,5544.61,5527.88,5524.75,5533.11
18/10/2022 14:15,5533.11,5537.29,5521.61,5524.87,5523.7
18/10/2022 14:30,5523.7,5532.06,5518.47,5524.86,5526.83
18/10/2022 14:45,5526.83,5529.97,5520.56,5524.86,5524.22
18/10/2022 15:00,5524.22,5524.74,5513.77,5524.74,5517.95
18/10/2022 15:15,5517.42,5522.13,5512.72,5524.6,5513.77
18/10/2022 15:30,5514.29,5529.45,5509.58,5524.42,5528.4
18/10/2022 15:45,5528.92,5531.54,5513.24,5524.39,5515.86
18/10/2022 16:00,5515.86,5522.13,5507.49,5524.15,5512.2
18/10/2022 16:15,5512.2,5515.86,5508.54,5523.96,5513.77
18/10/2022 16:30,5513.77,5514.81,5504.88,5523.75,5510.11
18/10/2022 16:45,5509.58,5510.63,5501.22,5523.48,5506.97
18/10/2022 17:00,5506.97,5508.02,5499.13,5523.24,5505.4
18/10/2022 17:15,5505.4,5505.92,5497.04,5523.08,5498.61
18/10/2022 17:30,5498.61,5499.65,5485.01,5522.67,5492.33
18/10/2022 17:45,5492.86,5496.52,5486.06,5522.43,5491.29
19/10/2022 09:00,5530.49,5547.74,5522.65,5535.81,5546.7
19/10/2022 09:15,5547.22,5550.36,5535.2,5539.04,5544.61
19/10/2022 09:30,5544.61,5552.97,5531.02,5540.06,5538.33
19/10/2022 09:45,5538.33,5538.86,5527.36,5538.81,5531.02
19/10/2022 10:00,5531.02,5540.42,5525.79,5537.62,5535.2
19/10/2022 10:15,5534.67,5540.42,5527.36,5537.15,5537.29
19/10/2022 10:30,5537.29,5540.42,5519.52,5535.61,5535.72
19/10/2022 10:45,5535.72,5544.08,5531.02,5535.84,5533.63
19/10/2022 11:00,5534.15,5538.33,5521.08,5535.33,5521.61
19/10/2022 11:15,5521.61,5522.65,5506.45,5533.13,5508.54
19/10/2022 11:30,5508.54,5521.08,5508.54,5532.02,5517.95
19/10/2022 11:45,5517.95,5538.33,5516.9,5531.8,5531.54
19/10/2022 12:00,5532.06,5541.99,5528.4,5531.99,5536.24
19/10/2022 12:15,5536.77,5544.08,5533.11,5532.28,5541.47
19/10/2022 12:30,5541.99,5543.56,5533.63,5532.54,5539.9
19/10/2022 12:45,5539.9,5540.42,5529.97,5532.59,5535.2
19/10/2022 13:00,5535.72,5540.95,5533.63,5532.74,5539.38
19/10/2022 13:15,5539.38,5548.79,5536.24,5533.06,5545.13
19/10/2022 13:30,5545.13,5545.65,5536.77,5533.23,5539.9
19/10/2022 13:45,5539.9,5548.79,5538.33,5533.5,5540.42
19/10/2022 14:00,5539.9,5549.31,5536.77,5533.78,5539.38
19/10/2022 14:15,5538.86,5539.38,5532.58,5533.82,5535.72
19/10/2022 14:30,5535.72,5543.56,5531.02,5533.9,5535.72
19/10/2022 14:45,5535.72,5538.33,5532.58,5533.93,5535.2
19/10/2022 15:00,5535.2,5537.29,5525.79,5533.86,5528.4
19/10/2022 15:15,5528.4,5531.02,5522.13,5533.65,5522.13
19/10/2022 15:30,5522.65,5534.67,5521.08,5533.5,5533.63
19/10/2022 15:45,5533.11,5533.63,5525.79,5533.42,5531.54
19/10/2022 16:00,5531.54,5533.11,5524.22,5533.34,5525.27
19/10/2022 16:15,5524.74,5526.31,5519.52,5533.13,5524.74
19/10/2022 16:30,5524.74,5529.45,5523.7,5533.04,5526.31
19/10/2022 16:45,5526.31,5529.97,5524.74,5532.97,5526.83
19/10/2022 17:00,5526.83,5532.06,5523.17,5532.91,5527.36
19/10/2022 17:15,5527.36,5533.11,5525.79,5532.9,5531.54
19/10/2022 17:30,5531.54,5536.24,5528.92,5532.89,5535.2
19/10/2022 17:45,5534.67,5536.77,5522.13,5532.88,5522.13
20/10/2022 09:00,5500.17,5502.27,5471.95,5483.84,5488.67
20/10/2022 09:15,5488.67,5494.42,5465.67,5483,5467.76
20/10/2022 09:30,5467.76,5492.33,5459.92,5480.53,5491.29
20/10/2022 09:45,5490.76,5508.54,5478.74,5483.18,5508.02
20/10/2022 10:00,5508.02,5508.02,5488.15,5485.21,5490.24
20/10/2022 10:15,5490.76,5499.65,5486.58,5485.78,5499.13
20/10/2022 10:30,5498.61,5503.31,5483.45,5486.54,5486.58
20/10/2022 10:45,5486.58,5488.15,5474.56,5485.9,5482.4
20/10/2022 11:00,5482.92,5483.97,5463.06,5484.62,5469.33
20/10/2022 11:15,5468.81,5469.33,5457.83,5483.03,5462.54
20/10/2022 11:30,5462.01,5470.9,5458.36,5481.91,5466.72
20/10/2022 11:45,5467.24,5467.76,5440.58,5478.71,5452.08
20/10/2022 12:00,5452.08,5454.7,5447.38,5477.54,5453.13
20/10/2022 12:15,5452.61,5461.49,5451.56,5476.75,5458.36
20/10/2022 12:30,5457.83,5459.4,5448.95,5476.19,5451.56
20/10/2022 12:45,5451.56,5457.83,5447.38,5475.51,5454.7
20/10/2022 13:00,5454.17,5466.2,5452.61,5475.01,5462.54
20/10/2022 13:15,5462.54,5467.24,5458.36,5474.77,5462.01
20/10/2022 13:30,5462.01,5464.63,5458.36,5474.56,5460.97
20/10/2022 13:45,5461.49,5462.01,5452.61,5474.24,5455.22
20/10/2022 14:00,5455.74,5464.63,5452.08,5473.85,5464.11
20/10/2022 14:15,5464.11,5469.86,5463.58,5473.71,5468.81
20/10/2022 14:30,5469.33,5470.38,5457.31,5473.43,5462.54
20/10/2022 14:45,5462.54,5464.63,5454.17,5473.15,5454.7
20/10/2022 15:00,5454.17,5461.49,5453.13,5472.76,5458.88
20/10/2022 15:15,5458.88,5464.63,5455.74,5472.47,5463.06
20/10/2022 15:30,5463.06,5472.99,5461.49,5472.31,5471.42
20/10/2022 15:45,5471.42,5474.56,5461.49,5472.21,5466.2
20/10/2022 16:00,5465.67,5470.38,5463.06,5472.14,5468.29
20/10/2022 16:15,5468.29,5474.56,5468.29,5472.13,5472.47
20/10/2022 16:30,5472.47,5475.08,5466.72,5472.12,5467.24
20/10/2022 16:45,5467.24,5469.33,5465.15,5472.08,5466.72
20/10/2022 17:00,5466.72,5469.33,5458.88,5471.97,5460.97
20/10/2022 17:15,5460.45,5463.58,5460.45,5471.92,5463.06
20/10/2022 17:30,5462.54,5467.24,5459.4,5471.85,5463.06
20/10/2022 17:45,5462.54,5465.67,5459.4,5471.79,5465.15
